ID,Name,Rareness,ItemType,LevelRequirement,HonorPointReq,SkillBonusID1,SkillBonusID2,SkillBonusID3,SkillBonusAmount1,SkillBonusAmount2,SkillBonusAmount3,Description2,Description3,
15011,Thousand Cries Bomb,4,15,110,0,89,90,19,4,4,4,,,
15012,Thousand Cries Bomb,4,15,110,0,89,90,19,4,4,4,,,
15013,Armor Of 1000 Battles ,4,9,100,0,1,5,0,4,4,0,,,
15014,Armor Of 1000 Battles ,4,9,100,0,1,5,0,4,4,0,,,
15015,Holy Armor,4,9,110,0,1,5,0,4,6,0,,,
15016,Holy Armor,4,9,110,0,1,5,0,4,6,0,,,
15017,Bright Sky Battle Boots,4,12,100,0,2,3,0,3,3,0,,,
15018,Bright Sky Battle Boots,4,12,100,0,2,3,0,3,3,0,,,
15019,Holy Leather Boots,4,12,110,0,2,3,0,4,4,0,,,
15020,Holy Leather Boots,4,12,110,0,2,3,0,4,4,0,,,
15021,Bright Sky Gloves,4,10,100,0,4,0,0,4,0,0,,,
15022,Bright Sky Gloves,4,10,100,0,4,0,0,4,0,0,,,
15023,Holy Gloves,4,10,110,0,4,0,0,5,0,0,,,
15024,Holy Gloves,4,10,110,0,4,0,0,5,0,0,,,
15025,Golden Styled Ring,4,11,100,0,6,83,0,4,1,0,,,
15026,Golden Styled Ring,4,11,100,0,6,83,0,4,1,0,,,
15027,Superior Gloves,4,11,110,0,6,83,0,4,2,0,,,
15028,Superior Gloves,4,11,110,0,6,83,0,4,2,0,,,
15029,Superior Amulet,4,7,110,0,7,82,0,4,2,0,,,
15030,Superior Amulet,4,7,110,0,7,82,0,4,2,0,,,
15031,Superior Amulet,4,7,110,0,7,82,0,4,2,0,,,
15032,Superior Amulet,4,7,110,0,7,82,0,4,2,0,,,
15033,Empowered Amulet,4,7,100,0,7,82,0,4,1,0,,,
15034,Empowered Amulet,4,7,100,0,7,82,0,4,1,0,,,
15035,Shape Shifter's Sword,4,13,118,0,85,86,11,4,4,4,,,
15036,Shape Shifter's Sword,4,13,118,0,85,86,11,4,4,4,,,
15037,Shape Shifter's Sword,4,13,124,0,85,86,11,4,4,4,,,
15038,Shape Shifter's Sword,4,13,124,0,85,86,11,4,4,4,,,
15039,Shape Shifter's Sword,4,13,130,0,85,86,11,4,4,4,,,
15040,Shape Shifter's Sword,4,13,130,0,85,86,11,4,4,4,,,
15041,Shape Shifter's Sword,4,13,136,0,85,86,11,4,4,4,,,
15042,Shape Shifter's Sword,4,13,136,0,85,86,11,4,4,4,,,
15043,Shape Shifter's Sword,4,13,142,0,85,86,11,4,4,4,,,
15044,Shape Shifter's Sword,4,13,142,0,85,86,11,4,4,4,,,
15045,Munro Blade,4,14,118,0,87,88,15,4,4,4,,,
15046,Munro Blade,4,14,118,0,87,88,15,4,4,4,,,
15047,Munro Blade,4,14,124,0,87,88,15,4,4,4,,,
15048,Munro Blade,4,14,124,0,87,88,15,4,4,4,,,
15049,Munro Blade,4,14,130,0,87,88,15,4,4,4,,,
15050,Munro Blade,4,14,130,0,87,88,15,4,4,4,,,
15051,Munro Blade,4,14,136,0,87,88,15,4,4,4,,,
15052,Munro Blade,4,14,136,0,87,88,15,4,4,4,,,
15053,Munro Blade,4,14,142,0,87,88,15,4,4,4,,,
15054,Munro Blade,4,14,142,0,87,88,15,4,4,4,,,
15055,Thousand Cries Bomb,4,15,118,0,89,90,19,4,4,4,,,
15056,Thousand Cries Bomb,4,15,118,0,89,90,19,4,4,4,,,
15057,Thousand Cries Bomb,4,15,124,0,89,90,19,4,4,4,,,
15058,Thousand Cries Bomb,4,15,124,0,89,90,19,4,4,4,,,
15059,Thousand Cries Bomb,4,15,130,0,89,90,19,4,4,4,,,
15060,Thousand Cries Bomb,4,15,130,0,89,90,19,4,4,4,,,
15061,Thousand Cries Bomb,4,15,136,0,89,90,19,4,4,4,,,
15062,Thousand Cries Bomb,4,15,136,0,89,90,19,4,4,4,,,
15063,Thousand Cries Bomb,4,15,142,0,89,90,19,4,4,4,,,
15064,Thousand Cries Bomb,4,15,142,0,89,90,19,4,4,4,,,
15065,Holy Armor,4,9,118,0,1,5,0,4,6,0,,,
15066,Holy Armor,4,9,118,0,1,5,0,4,6,0,,,
15067,Holy Armor,4,9,124,0,1,5,0,4,6,0,,,
15068,Holy Armor,4,9,124,0,1,5,0,4,6,0,,,
15069,Holy Armor,4,9,130,0,1,5,0,4,6,0,,,
15070,Holy Armor,4,9,130,0,1,5,0,4,6,0,,,
15071,Holy Armor,4,9,136,0,1,5,0,4,6,0,,,
15072,Holy Armor,4,9,136,0,1,5,0,4,6,0,,,
15073,Holy Armor,4,9,142,0,1,5,0,4,6,0,,,
15074,Holy Armor,4,9,142,0,1,5,0,4,6,0,,,
15075,Holy Leather Boots,4,12,118,0,2,3,0,4,4,0,,,
15076,Holy Leather Boots,4,12,118,0,2,3,0,4,4,0,,,
15077,Holy Leather Boots,4,12,124,0,2,3,0,4,4,0,,,
15078,Holy Leather Boots,4,12,124,0,2,3,0,4,4,0,,,
15079,Holy Leather Boots,4,12,130,0,2,3,0,4,4,0,,,
15080,Holy Leather Boots,4,12,130,0,2,3,0,4,4,0,,,
15081,Holy Leather Boots,4,12,136,0,2,3,0,4,4,0,,,
15082,Holy Leather Boots,4,12,136,0,2,3,0,4,4,0,,,
15083,Holy Leather Boots,4,12,142,0,2,3,0,4,4,0,,,
15084,Holy Leather Boots,4,12,142,0,2,3,0,4,4,0,,,
15085,Holy Gloves,4,10,118,0,4,0,0,5,0,0,,,
15086,Holy Gloves,4,10,118,0,4,0,0,5,0,0,,,
15087,Holy Gloves,4,10,124,0,4,0,0,5,0,0,,,
15088,Holy Gloves,4,10,124,0,4,0,0,5,0,0,,,
15089,Holy Gloves,4,10,130,0,4,0,0,5,0,0,,,
15090,Holy Gloves,4,10,130,0,4,0,0,5,0,0,,,
15091,Holy Gloves,4,10,136,0,4,0,0,5,0,0,,,
15092,Holy Gloves,4,10,136,0,4,0,0,5,0,0,,,
15093,Holy Gloves,4,10,142,0,4,0,0,5,0,0,,,
15094,Holy Gloves,4,10,142,0,4,0,0,5,0,0,,,
15095,Superior Gloves,4,11,118,0,6,83,0,4,2,0,,,
15096,Superior Gloves,4,11,118,0,6,83,0,4,2,0,,,
15097,Superior Gloves,4,11,124,0,6,83,0,4,2,0,,,
15098,Superior Gloves,4,11,124,0,6,83,0,4,2,0,,,
15099,Superior Gloves,4,11,130,0,6,83,0,4,2,0,,,
15100,Superior Gloves,4,11,130,0,6,83,0,4,2,0,,,
15101,Superior Gloves,4,11,136,0,6,83,0,4,2,0,,,
15102,Superior Gloves,4,11,136,0,6,83,0,4,2,0,,,
15103,Superior Gloves,4,11,142,0,6,83,0,4,2,0,,,
15104,Superior Gloves,4,11,142,0,6,83,0,4,2,0,,,
15105,Superior Amulet,4,7,118,0,7,82,0,4,2,0,,,
15106,Superior Amulet,4,7,118,0,7,82,0,4,2,0,,,
15107,Superior Amulet,4,7,124,0,7,82,0,4,2,0,,,
15108,Superior Amulet,4,7,124,0,7,82,0,4,2,0,,,
15109,Superior Amulet,4,7,130,0,7,82,0,4,2,0,,,
15110,Superior Amulet,4,7,130,0,7,82,0,4,2,0,,,
15111,Superior Amulet,4,7,136,0,7,82,0,4,2,0,,,
15112,Superior Amulet,4,7,136,0,7,82,0,4,2,0,,,
15113,Superior Amulet,4,7,142,0,7,82,0,4,2,0,,,
15114,Superior Amulet,4,7,142,0,7,82,0,4,2,0,,,
15115,Shape Shifter's Sword,4,13,115,0,85,86,11,4,4,4,,,
15116,Shape Shifter's Sword,4,13,115,0,85,86,11,4,4,4,,,
15117,Shape Shifter's Sword,4,13,118,0,85,86,11,4,4,4,,,
15118,Shape Shifter's Sword,4,13,118,0,85,86,11,4,4,4,,,
15119,Shape Shifter's Sword,4,13,121,0,85,86,11,4,4,4,,,
15120,Shape Shifter's Sword,4,13,121,0,85,86,11,4,4,4,,,
15121,Shape Shifter's Sword,4,13,124,0,85,86,11,4,4,4,,,
15122,Shape Shifter's Sword,4,13,124,0,85,86,11,4,4,4,,,
15123,Shape Shifter's Sword,4,13,127,0,85,86,11,4,4,4,,,
15124,Shape Shifter's Sword,4,13,127,0,85,86,11,4,4,4,,,
15125,Shape Shifter's Sword,4,13,130,0,85,86,11,4,4,4,,,
15126,Shape Shifter's Sword,4,13,130,0,85,86,11,4,4,4,,,
15127,Shape Shifter's Sword,4,13,133,0,85,86,11,4,4,4,,,
15128,Shape Shifter's Sword,4,13,133,0,85,86,11,4,4,4,,,
15129,Shape Shifter's Sword,4,13,136,0,85,86,11,4,4,4,,,
15130,Shape Shifter's Sword,4,13,136,0,85,86,11,4,4,4,,,
15131,Shape Shifter's Sword,4,13,139,0,85,86,11,4,4,4,,,
15132,Shape Shifter's Sword,4,13,139,0,85,86,11,4,4,4,,,
15133,Shape Shifter's Sword,4,13,142,0,85,86,11,4,4,4,,,
15134,Shape Shifter's Sword,4,13,142,0,85,86,11,4,4,4,,,
15135,Shape Shifter's Sword,4,13,145,0,85,86,11,4,4,4,,,
15136,Shape Shifter's Sword,4,13,145,0,85,86,11,4,4,4,,,
15137,Munro Blade,4,14,115,0,87,88,15,4,4,4,,,
15138,Munro Blade,4,14,115,0,87,88,15,4,4,4,,,
15139,Munro Blade,4,14,118,0,87,88,15,4,4,4,,,
15140,Munro Blade,4,14,118,0,87,88,15,4,4,4,,,
15141,Munro Blade,4,14,121,0,87,88,15,4,4,4,,,
15142,Munro Blade,4,14,121,0,87,88,15,4,4,4,,,
15143,Munro Blade,4,14,124,0,87,88,15,4,4,4,,,
15144,Munro Blade,4,14,124,0,87,88,15,4,4,4,,,
15145,Munro Blade,4,14,127,0,87,88,15,4,4,4,,,
15146,Munro Blade,4,14,127,0,87,88,15,4,4,4,,,
15147,Munro Blade,4,14,130,0,87,88,15,4,4,4,,,
15148,Munro Blade,4,14,130,0,87,88,15,4,4,4,,,
15149,Munro Blade,4,14,133,0,87,88,15,4,4,4,,,
15150,Munro Blade,4,14,133,0,87,88,15,4,4,4,,,
15151,Munro Blade,4,14,136,0,87,88,15,4,4,4,,,
15152,Munro Blade,4,14,136,0,87,88,15,4,4,4,,,
15153,Munro Blade,4,14,139,0,87,88,15,4,4,4,,,
15154,Munro Blade,4,14,139,0,87,88,15,4,4,4,,,
15155,Munro Blade,4,14,142,0,87,88,15,4,4,4,,,
15156,Munro Blade,4,14,142,0,87,88,15,4,4,4,,,
15157,Munro Blade,4,14,145,0,87,88,15,4,4,4,,,
15158,Munro Blade,4,14,145,0,87,88,15,4,4,4,,,
15159,Thousand Cries Bomb,4,15,115,0,89,90,19,4,4,4,,,
15160,Thousand Cries Bomb,4,15,115,0,89,90,19,4,4,4,,,
15161,Thousand Cries Bomb,4,15,118,0,89,90,19,4,4,4,,,
15162,Thousand Cries Bomb,4,15,118,0,89,90,19,4,4,4,,,
15163,Thousand Cries Bomb,4,15,121,0,89,90,19,4,4,4,,,
15164,Thousand Cries Bomb,4,15,121,0,89,90,19,4,4,4,,,
15165,Thousand Cries Bomb,4,15,124,0,89,90,19,4,4,4,,,
15166,Thousand Cries Bomb,4,15,124,0,89,90,19,4,4,4,,,
15167,Thousand Cries Bomb,4,15,127,0,89,90,19,4,4,4,,,
15168,Thousand Cries Bomb,4,15,127,0,89,90,19,4,4,4,,,
15169,Thousand Cries Bomb,4,15,130,0,89,90,19,4,4,4,,,
15170,Thousand Cries Bomb,4,15,130,0,89,90,19,4,4,4,,,
15171,Thousand Cries Bomb,4,15,133,0,89,90,19,4,4,4,,,
15172,Thousand Cries Bomb,4,15,133,0,89,90,19,4,4,4,,,
15173,Thousand Cries Bomb,4,15,136,0,89,90,19,4,4,4,,,
15174,Thousand Cries Bomb,4,15,136,0,89,90,19,4,4,4,,,
15175,Thousand Cries Bomb,4,15,139,0,89,90,19,4,4,4,,,
15176,Thousand Cries Bomb,4,15,139,0,89,90,19,4,4,4,,,
15177,Thousand Cries Bomb,4,15,142,0,89,90,19,4,4,4,,,
15178,Thousand Cries Bomb,4,15,142,0,89,90,19,4,4,4,,,
15179,Thousand Cries Bomb,4,15,145,0,89,90,19,4,4,4,,,
15180,Thousand Cries Bomb,4,15,145,0,89,90,19,4,4,4,,,
15181,Holy Armor,4,9,115,0,1,5,0,4,6,0,,,
15182,Holy Armor,4,9,115,0,1,5,0,4,6,0,,,
15183,Holy Armor,4,9,118,0,1,5,0,4,6,0,,,
15184,Holy Armor,4,9,118,0,1,5,0,4,6,0,,,
15185,Holy Armor,4,9,121,0,1,5,0,4,6,0,,,
15186,Holy Armor,4,9,121,0,1,5,0,4,6,0,,,
15187,Holy Armor,4,9,124,0,1,5,0,4,6,0,,,
15188,Holy Armor,4,9,124,0,1,5,0,4,6,0,,,
15189,Holy Armor,4,9,127,0,1,5,0,4,6,0,,,
15190,Holy Armor,4,9,127,0,1,5,0,4,6,0,,,
15191,Holy Armor,4,9,130,0,1,5,0,4,6,0,,,
15192,Holy Armor,4,9,130,0,1,5,0,4,6,0,,,
15193,Holy Armor,4,9,133,0,1,5,0,4,6,0,,,
15194,Holy Armor,4,9,133,0,1,5,0,4,6,0,,,
15195,Holy Armor,4,9,136,0,1,5,0,4,6,0,,,
15196,Holy Armor,4,9,136,0,1,5,0,4,6,0,,,
15197,Holy Armor,4,9,139,0,1,5,0,4,6,0,,,
15198,Holy Armor,4,9,139,0,1,5,0,4,6,0,,,
15199,Holy Armor,4,9,142,0,1,5,0,4,6,0,,,
15200,Holy Armor,4,9,142,0,1,5,0,4,6,0,,,
15201,Holy Armor,4,9,145,0,1,5,0,4,6,0,,,
15202,Holy Armor,4,9,145,0,1,5,0,4,6,0,,,
15203,Holy Leather Boots,4,12,115,0,2,3,0,4,4,0,,,
15204,Holy Leather Boots,4,12,115,0,2,3,0,4,4,0,,,
15205,Holy Leather Boots,4,12,118,0,2,3,0,4,4,0,,,
15206,Holy Leather Boots,4,12,118,0,2,3,0,4,4,0,,,
15207,Holy Leather Boots,4,12,121,0,2,3,0,4,4,0,,,
15208,Holy Leather Boots,4,12,121,0,2,3,0,4,4,0,,,
15209,Holy Leather Boots,4,12,124,0,2,3,0,4,4,0,,,
15210,Holy Leather Boots,4,12,124,0,2,3,0,4,4,0,,,
15211,Holy Leather Boots,4,12,127,0,2,3,0,4,4,0,,,
15212,Holy Leather Boots,4,12,127,0,2,3,0,4,4,0,,,
15213,Holy Leather Boots,4,12,130,0,2,3,0,4,4,0,,,
15214,Holy Leather Boots,4,12,130,0,2,3,0,4,4,0,,,
15215,Holy Leather Boots,4,12,133,0,2,3,0,4,4,0,,,
15216,Holy Leather Boots,4,12,133,0,2,3,0,4,4,0,,,
15217,Holy Leather Boots,4,12,136,0,2,3,0,4,4,0,,,
15218,Holy Leather Boots,4,12,136,0,2,3,0,4,4,0,,,
15219,Holy Leather Boots,4,12,139,0,2,3,0,4,4,0,,,
15220,Holy Leather Boots,4,12,139,0,2,3,0,4,4,0,,,
15221,Holy Leather Boots,4,12,142,0,2,3,0,4,4,0,,,
15222,Holy Leather Boots,4,12,142,0,2,3,0,4,4,0,,,
15223,Holy Leather Boots,4,12,145,0,2,3,0,4,4,0,,,
15224,Holy Leather Boots,4,12,145,0,2,3,0,4,4,0,,,
15225,Holy Gloves,4,10,115,0,4,0,0,5,0,0,,,
15226,Holy Gloves,4,10,115,0,4,0,0,5,0,0,,,
15227,Holy Gloves,4,10,118,0,4,0,0,5,0,0,,,
15228,Holy Gloves,4,10,118,0,4,0,0,5,0,0,,,
15229,Holy Gloves,4,10,121,0,4,0,0,5,0,0,,,
15230,Holy Gloves,4,10,121,0,4,0,0,5,0,0,,,
15231,Holy Gloves,4,10,124,0,4,0,0,5,0,0,,,
15232,Holy Gloves,4,10,124,0,4,0,0,5,0,0,,,
15233,Holy Gloves,4,10,127,0,4,0,0,5,0,0,,,
15234,Holy Gloves,4,10,127,0,4,0,0,5,0,0,,,
15235,Holy Gloves,4,10,130,0,4,0,0,5,0,0,,,
15236,Holy Gloves,4,10,130,0,4,0,0,5,0,0,,,
15237,Holy Gloves,4,10,133,0,4,0,0,5,0,0,,,
15238,Holy Gloves,4,10,133,0,4,0,0,5,0,0,,,
15239,Holy Gloves,4,10,136,0,4,0,0,5,0,0,,,
15240,Holy Gloves,4,10,136,0,4,0,0,5,0,0,,,
15241,Holy Gloves,4,10,139,0,4,0,0,5,0,0,,,
15242,Holy Gloves,4,10,139,0,4,0,0,5,0,0,,,
15243,Holy Gloves,4,10,142,0,4,0,0,5,0,0,,,
15244,Holy Gloves,4,10,142,0,4,0,0,5,0,0,,,
15245,Holy Gloves,4,10,145,0,4,0,0,5,0,0,,,
15246,Holy Gloves,4,10,145,0,4,0,0,5,0,0,,,
15247,Superior Gloves,4,11,115,0,6,83,0,4,2,0,,,
15248,Superior Gloves,4,11,115,0,6,83,0,4,2,0,,,
15249,Superior Gloves,4,11,118,0,6,83,0,4,2,0,,,
15250,Superior Gloves,4,11,118,0,6,83,0,4,2,0,,,
15251,Superior Gloves,4,11,121,0,6,83,0,4,2,0,,,
15252,Superior Gloves,4,11,121,0,6,83,0,4,2,0,,,
15253,Superior Gloves,4,11,124,0,6,83,0,4,2,0,,,
15254,Superior Gloves,4,11,124,0,6,83,0,4,2,0,,,
15255,Superior Gloves,4,11,127,0,6,83,0,4,2,0,,,
15256,Superior Gloves,4,11,127,0,6,83,0,4,2,0,,,
15257,Superior Gloves,4,11,130,0,6,83,0,4,2,0,,,
15258,Superior Gloves,4,11,130,0,6,83,0,4,2,0,,,
15259,Superior Gloves,4,11,133,0,6,83,0,4,2,0,,,
15260,Superior Gloves,4,11,133,0,6,83,0,4,2,0,,,
15261,Superior Gloves,4,11,136,0,6,83,0,4,2,0,,,
15262,Superior Gloves,4,11,136,0,6,83,0,4,2,0,,,
15263,Superior Gloves,4,11,139,0,6,83,0,4,2,0,,,
15264,Superior Gloves,4,11,139,0,6,83,0,4,2,0,,,
15265,Superior Gloves,4,11,142,0,6,83,0,4,2,0,,,
15266,Superior Gloves,4,11,142,0,6,83,0,4,2,0,,,
15267,Superior Gloves,4,11,145,0,6,83,0,4,2,0,,,
15268,Superior Gloves,4,11,145,0,6,83,0,4,2,0,,,
15269,Superior Amulet,4,7,115,0,7,82,0,4,2,0,,,
15270,Superior Amulet,4,7,115,0,7,82,0,4,2,0,,,
15271,Superior Amulet,4,7,118,0,7,82,0,4,2,0,,,
15272,Superior Amulet,4,7,118,0,7,82,0,4,2,0,,,
15273,Superior Amulet,4,7,121,0,7,82,0,4,2,0,,,
15274,Superior Amulet,4,7,121,0,7,82,0,4,2,0,,,
15275,Superior Amulet,4,7,124,0,7,82,0,4,2,0,,,
15276,Superior Amulet,4,7,124,0,7,82,0,4,2,0,,,
15277,Superior Amulet,4,7,127,0,7,82,0,4,2,0,,,
15278,Superior Amulet,4,7,127,0,7,82,0,4,2,0,,,
15279,Superior Amulet,4,7,130,0,7,82,0,4,2,0,,,
15280,Superior Amulet,4,7,130,0,7,82,0,4,2,0,,,
15281,Superior Amulet,4,7,133,0,7,82,0,4,2,0,,,
15282,Superior Amulet,4,7,133,0,7,82,0,4,2,0,,,
15283,Superior Amulet,4,7,136,0,7,82,0,4,2,0,,,
15284,Superior Amulet,4,7,136,0,7,82,0,4,2,0,,,
15285,Superior Amulet,4,7,139,0,7,82,0,4,2,0,,,
15286,Superior Amulet,4,7,139,0,7,82,0,4,2,0,,,
15287,Superior Amulet,4,7,142,0,7,82,0,4,2,0,,,
15288,Superior Amulet,4,7,142,0,7,82,0,4,2,0,,,
15289,Superior Amulet,4,7,145,0,7,82,0,4,2,0,,,
15290,Superior Amulet,4,7,145,0,7,82,0,4,2,0,,,
16001,White Horse Sword,1,13,100,4294966396,0,0,0,0,0,0,,,
16002,White Horse Sword,1,13,100,4294966396,0,0,0,0,0,0,,,
16003,White Horse Sword,1,13,100,4294966396,0,0,0,0,0,0,,,
16004,White Horse Sword,1,13,100,4294966396,0,0,0,0,0,0,,,
16005,White Horse Sword,1,13,100,4294966396,0,0,0,0,0,0,,,
16006,White Horse Sword,1,13,101,4294966397,0,0,0,0,0,0,,,
16007,White Horse Sword,1,13,101,4294966397,0,0,0,0,0,0,,,
16008,White Horse Sword,1,13,101,4294966397,0,0,0,0,0,0,,,
16009,White Horse Sword,1,13,101,4294966397,0,0,0,0,0,0,,,
16010,White Horse Sword,1,13,101,4294966397,0,0,0,0,0,0,,,
16011,White Horse Sword,1,13,102,4294966398,0,0,0,0,0,0,,,
16012,White Horse Sword,1,13,102,4294966398,0,0,0,0,0,0,,,
16013,White Horse Sword,1,13,102,4294966398,0,0,0,0,0,0,,,
16014,White Horse Sword,1,13,102,4294966398,0,0,0,0,0,0,,,
16015,White Horse Sword,1,13,102,4294966398,0,0,0,0,0,0,,,
16016,Pine Crane Sword,1,13,103,4294966399,0,0,0,0,0,0,,,
16017,Pine Crane Sword,1,13,103,4294966399,0,0,0,0,0,0,,,
16018,Pine Crane Sword,1,13,103,4294966399,0,0,0,0,0,0,,,
16019,Pine Crane Sword,1,13,103,4294966399,0,0,0,0,0,0,,,
16020,Pine Crane Sword,1,13,103,4294966399,0,0,0,0,0,0,,,
16021,Pine Crane Sword,1,13,104,4294966400,0,0,0,0,0,0,,,
16022,Pine Crane Sword,1,13,104,4294966400,0,0,0,0,0,0,,,
16023,Pine Crane Sword,1,13,104,4294966400,0,0,0,0,0,0,,,
16024,Pine Crane Sword,1,13,104,4294966400,0,0,0,0,0,0,,,
16025,Pine Crane Sword,1,13,104,4294966400,0,0,0,0,0,0,,,
16026,Pine Crane Sword,1,13,105,4294966401,0,0,0,0,0,0,,,
16027,Pine Crane Sword,1,13,105,4294966401,0,0,0,0,0,0,,,
16028,Pine Crane Sword,1,13,105,4294966401,0,0,0,0,0,0,,,
16029,Pine Crane Sword,1,13,105,4294966401,0,0,0,0,0,0,,,
16030,Pine Crane Sword,1,13,105,4294966401,0,0,0,0,0,0,,,
16031,Grunt Sword,1,13,106,4294966402,0,0,0,0,0,0,,,
16032,Grunt Sword,1,13,106,4294966402,0,0,0,0,0,0,,,
16033,Grunt Sword,1,13,106,4294966402,0,0,0,0,0,0,,,
16034,Grunt Sword,1,13,106,4294966402,0,0,0,0,0,0,,,
16035,Grunt Sword,1,13,106,4294966402,0,0,0,0,0,0,,,
16036,Grunt Sword,1,13,107,4294966403,0,0,0,0,0,0,,,
16037,Grunt Sword,1,13,107,4294966403,0,0,0,0,0,0,,,
16038,Grunt Sword,1,13,107,4294966403,0,0,0,0,0,0,,,
16039,Grunt Sword,1,13,107,4294966403,0,0,0,0,0,0,,,
16040,Grunt Sword,1,13,107,4294966403,0,0,0,0,0,0,,,
16041,Grunt Sword,1,13,108,4294966404,0,0,0,0,0,0,,,
16042,Grunt Sword,1,13,108,4294966404,0,0,0,0,0,0,,,
16043,Grunt Sword,1,13,108,4294966404,0,0,0,0,0,0,,,
16044,Grunt Sword,1,13,108,4294966404,0,0,0,0,0,0,,,
16045,Grunt Sword,1,13,108,4294966404,0,0,0,0,0,0,,,
16046,Grunt Sword,1,13,109,4294966405,0,0,0,0,0,0,,,
16047,Grunt Sword,1,13,109,4294966405,0,0,0,0,0,0,,,
16048,Grunt Sword,1,13,109,4294966405,0,0,0,0,0,0,,,
16049,Grunt Sword,1,13,109,4294966405,0,0,0,0,0,0,,,
16050,Grunt Sword,1,13,109,4294966405,0,0,0,0,0,0,,,
16051,Grunt Sword,1,13,110,4294966406,0,0,0,0,0,0,,,
16052,Grunt Sword,1,13,110,4294966406,0,0,0,0,0,0,,,
16053,Grunt Sword,1,13,110,4294966406,0,0,0,0,0,0,,,
16054,Grunt Sword,1,13,110,4294966406,0,0,0,0,0,0,,,
16055,Grunt Sword,1,13,110,4294966406,0,0,0,0,0,0,,,
16056,Grunt Sword,1,13,111,4294966407,0,0,0,0,0,0,,,
16057,Grunt Sword,1,13,111,4294966407,0,0,0,0,0,0,,,
16058,Grunt Sword,1,13,111,4294966407,0,0,0,0,0,0,,,
16059,Grunt Sword,1,13,111,4294966407,0,0,0,0,0,0,,,
16060,Grunt Sword,1,13,111,4294966407,0,0,0,0,0,0,,,
16061,Grunt Sword,1,13,112,4294966408,0,0,0,0,0,0,,,
16062,Grunt Sword,1,13,112,4294966408,0,0,0,0,0,0,,,
16063,Grunt Sword,1,13,112,4294966408,0,0,0,0,0,0,,,
16064,Grunt Sword,1,13,112,4294966408,0,0,0,0,0,0,,,
16065,Grunt Sword,1,13,112,4294966408,0,0,0,0,0,0,,,
16066,Blue Writing Blade,1,14,100,4294966396,0,0,0,0,0,0,,,
16067,Blue Writing Blade,1,14,100,4294966396,0,0,0,0,0,0,,,
16068,Blue Writing Blade,1,14,100,4294966396,0,0,0,0,0,0,,,
16069,Blue Writing Blade,1,14,100,4294966396,0,0,0,0,0,0,,,
16070,Blue Writing Blade,1,14,100,4294966396,0,0,0,0,0,0,,,
16071,Blue Writing Blade,1,14,101,4294966397,0,0,0,0,0,0,,,
16072,Blue Writing Blade,1,14,101,4294966397,0,0,0,0,0,0,,,
16073,Blue Writing Blade,1,14,101,4294966397,0,0,0,0,0,0,,,
16074,Blue Writing Blade,1,14,101,4294966397,0,0,0,0,0,0,,,
16075,Blue Writing Blade,1,14,101,4294966397,0,0,0,0,0,0,,,
16076,Blue Writing Blade,1,14,102,4294966398,0,0,0,0,0,0,,,
16077,Blue Writing Blade,1,14,102,4294966398,0,0,0,0,0,0,,,
16078,Blue Writing Blade,1,14,102,4294966398,0,0,0,0,0,0,,,
16079,Blue Writing Blade,1,14,102,4294966398,0,0,0,0,0,0,,,
16080,Blue Writing Blade,1,14,102,4294966398,0,0,0,0,0,0,,,
16081,Willow Long Blade,1,14,103,4294966399,0,0,0,0,0,0,,,
16082,Willow Long Blade,1,14,103,4294966399,0,0,0,0,0,0,,,
16083,Willow Long Blade,1,14,103,4294966399,0,0,0,0,0,0,,,
16084,Willow Long Blade,1,14,103,4294966399,0,0,0,0,0,0,,,
16085,Willow Long Blade,1,14,103,4294966399,0,0,0,0,0,0,,,
16086,Willow Long Blade,1,14,104,4294966400,0,0,0,0,0,0,,,
16087,Willow Long Blade,1,14,104,4294966400,0,0,0,0,0,0,,,
16088,Willow Long Blade,1,14,104,4294966400,0,0,0,0,0,0,,,
16089,Willow Long Blade,1,14,104,4294966400,0,0,0,0,0,0,,,
16090,Willow Long Blade,1,14,104,4294966400,0,0,0,0,0,0,,,
16091,Willow Long Blade,1,14,105,4294966401,0,0,0,0,0,0,,,
16092,Willow Long Blade,1,14,105,4294966401,0,0,0,0,0,0,,,
16093,Willow Long Blade,1,14,105,4294966401,0,0,0,0,0,0,,,
16094,Willow Long Blade,1,14,105,4294966401,0,0,0,0,0,0,,,
16095,Willow Long Blade,1,14,105,4294966401,0,0,0,0,0,0,,,
16096,Frost Inscribed Blade,1,14,106,4294966402,0,0,0,0,0,0,,,
16097,Frost Inscribed Blade,1,14,106,4294966402,0,0,0,0,0,0,,,
16098,Frost Inscribed Blade,1,14,106,4294966402,0,0,0,0,0,0,,,
16099,Frost Inscribed Blade,1,14,106,4294966402,0,0,0,0,0,0,,,
16100,Frost Inscribed Blade,1,14,106,4294966402,0,0,0,0,0,0,,,
16101,Frost Inscribed Blade,1,14,107,4294966403,0,0,0,0,0,0,,,
16102,Frost Inscribed Blade,1,14,107,4294966403,0,0,0,0,0,0,,,
16103,Frost Inscribed Blade,1,14,107,4294966403,0,0,0,0,0,0,,,
16104,Frost Inscribed Blade,1,14,107,4294966403,0,0,0,0,0,0,,,
16105,Frost Inscribed Blade,1,14,107,4294966403,0,0,0,0,0,0,,,
16106,Frost Inscribed Blade,1,14,108,4294966404,0,0,0,0,0,0,,,
