ID,Name,Level,Health,ModelID,RadiusInfo1,RadiusInfo2,WalkSpeed,RunSpeed,DeathSpeed,Damage,Defense,AttackSuccess,AttackBlock,ElementAttackPower,ElementDefensePower,Critical,clickheight,clickdepth,Unknown56,Unknown60,Unknown64,Unknown68,Unknown72,Unknown76,Unknown80,Unknown84,Unknown92,Unknown100,Unknown104,Unknown108,Unknown112,Unknown116,Unknown120,Unknown124,Unknown128,Unknown180,Unknown184,Unknown188,Unknown192,Unknown196,Unknown200,Unknown204,Unknown208,Unknown212,Unknown216,Unknown220,Unknown224,Unknown228,Unknown232,Unknown236,Unknown240,Unknown244,Unknown248,Unknown252,Unknown256,Unknown260,Unknown264,Unknown268,Unknown272,Unknown276,Unknown280,Unknown284,Unknown288,Unknown292,Unknown296,Unknown300,Unknown304,Unknown308,Unknown312,Unknown316,Unknown320,Unknown324,LightATK,ShadowATK,DarkATK,Unknown340,Unknown344,Unknown348,Unknown352,Unknown356,Unknown360,Unknown364,Unknown368,Unknown372,Unknown376,Unknown380,Unknown384,Unknown388,Unknown392,Unknown396,Unknown400,Unknown404,Unknown408,Unknown412,Unknown416,Unknown420,Unknown424,Unknown428,Unknown432,Unknown436,Unknown440,Unknown444,Unknown448,Unknown452,Unknown456,Unknown460,Unknown464,Unknown468,Unknown472,Unknown476,Unknown480,Unknown484,Unknown488,Unknown492,Unknown496,Unknown500,Unknown504,Unknown508,Unknown512,Unknown516,Unknown520,Unknown524,Unknown528,Unknown532,Unknown536,Unknown540,Unknown544,Unknown548,Unknown552,Unknown556,Unknown560,Unknown564,Unknown568,Unknown572,Unknown576,Unknown580,Unknown584,Unknown588,Unknown592,Unknown596,Unknown600,Unknown604,Unknown608,Unknown612,Unknown616,Unknown620,Unknown624,Unknown628,Unknown632,Unknown636,Unknown640,Unknown644,Unknown648,Unknown652,Unknown656,Unknown660,Unknown664,Unknown668,Unknown672,Unknown676,Unknown680,Unknown684,Unknown688,Unknown692,Unknown696,Unknown700,Unknown704,Unknown708,Unknown712,Unknown716,Unknown720,ImproveStone1_Chance,ImproveStone1_ID,ImproveStone2_Chance,ImproveStone2_ID,Unknown740,PetDropChance,PetID1,PetID2,Unknown756,Unknown760,Unknown764,Unknown768,Unknown772,Unknown776,Unknown780,Unknown784,Unknown788,Unknown792,Unknown796,Unknown800,Unknown804,Unknown808,Unknown812,Unknown816,Unknown820,Unknown824,Unknown828,Unknown832,Unknown836,Unknown840,Unknown844,Unknown848,Unknown852,Unknown856,Unknown860,Unknown864,Unknown868,Unknown872,Unknown876,Unknown880
204,Blue Toad Grunt,81,21212,63,150,10,16,62,100,1633,1515,0,0,303,300,333,24,24,70,23,30,0,90,150,600,1200,2432,5,6,0,0,100,200,150,40,2121,1166,900000,1269,1318,0,0,0,0,0,0,0,0,0,0,2000,136,0,0,25,151,0,0,120,140,725,496,1000000,757,0,0,0,0,0,0,0,0,0,10,0,2,600000,600000,600000,72000,72000,72000,2400,2400,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,491,5000,492,12500,493,7500,494,5000,495,5000,490,100,150,120,711,712,713,714,715,716,717,718,719,720,721,722,1,90,90028,50,90029,33,30,98999,99001,0,0,0,0,0,0,0,0,0,0,1500,99209,725,490,100,99440,1250,99515,0,0,0,0,0,0,5000,99493,0,0,0,0,100,100
205,Tattooed Killer,85,6010,45,130,10,25,75,100,1084,479,0,0,95,95,105,27,14,70,23,40,0,90,150,5,5,712,5,1,0,0,18,50,130,30,601,330,150000,459,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,151,0,0,120,141,725,496,0,0,0,0,0,0,0,0,0,0,0,0,10,1,36000,0,0,240,240,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,491,1,492,1,493,1,494,1,495,1,490,8,9,120,711,712,713,714,715,716,717,718,719,720,721,722,1,90,90028,50,90029,33,30,98999,99001,0,0,0,0,0,0,0,0,0,0,1500,99209,725,490,100,99440,1250,99515,0,0,0,0,0,0,5000,99493,0,0,0,0,100,100
206,Iron Giant Bell,88,6222,52,300,10,20,55,100,1057,494,0,0,98,98,108,25,22,70,23,36,0,90,150,5,5,736,5,1,0,0,18,80,200,30,622,342,150000,468,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,151,0,0,120,141,725,496,9700,759,0,0,0,0,0,0,0,0,0,0,10,1,36000,0,0,240,240,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,491,1,492,1,493,1,494,1,495,1,490,8,10,120,711,712,713,714,715,716,717,718,719,720,721,722,1,90,90028,50,90029,33,30,98999,99001,0,0,0,0,0,0,0,0,0,0,1500,99209,725,490,100,99440,1250,99515,0,0,0,0,0,0,5000,99493,0,0,0,0,100,100
207,Pink Assassin,91,6434,70,150,10,20,85,100,1041,510,0,0,102,101,112,19,10,70,23,33,0,300,150,5,5,736,5,1,0,0,19,200,150,40,643,353,150000,492,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,151,0,0,120,141,725,496,0,0,0,0,0,0,0,0,0,0,0,0,10,1,36000,0,0,240,240,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,491,1,492,1,493,1,494,1,495,1,490,8,8,120,711,712,713,714,715,716,717,718,719,720,721,722,1,90,90028,50,90029,33,30,98999,99001,0,0,0,0,0,0,0,0,0,0,1500,99209,725,490,100,99440,1250,99515,0,0,0,0,0,0,5000,99493,0,0,0,0,100,100
208,Blue Toad Grunt,81,21212,63,150,10,16,62,100,1633,1515,0,0,303,300,333,24,24,70,23,30,0,90,150,600,1200,2432,5,6,0,0,100,200,150,40,2121,1166,900000,1286,1318,0,0,0,0,0,0,0,0,0,0,2000,136,0,0,25,151,0,0,120,140,725,496,1000000,762,0,0,0,0,0,0,0,0,0,0,10,2,600000,600000,600000,72000,72000,72000,2400,2400,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,491,5000,492,12500,493,7500,494,5000,495,5000,490,100,150,120,711,712,713,714,715,716,717,718,719,720,721,722,1,90,90028,50,90029,33,30,98999,99001,0,0,0,0,0,0,0,0,0,0,1500,99209,725,490,100,99440,1250,99515,0,0,0,0,0,0,5000,99493,0,0,0,0,100,100
209,Vagabond Leader,88,6222,21,150,10,28,60,100,925,494,0,0,98,98,108,17,8,70,23,20,0,90,150,5,5,736,5,1,0,0,18,200,150,30,622,342,150000,468,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,151,0,0,120,141,725,496,0,0,0,0,0,0,0,0,0,0,10,0,0,1,36000,0,0,240,240,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,491,1,492,1,493,1,494,1,495,1,490,8,8,120,711,712,713,714,715,716,717,718,719,720,721,722,1,90,90028,50,90029,33,30,98999,99001,0,0,0,0,0,0,0,0,0,0,1500,99209,725,490,100,99440,1250,99515,0,0,0,0,0,0,5000,99493,0,0,0,0,100,100
210,Pink Assassin,91,6434,70,150,10,20,85,100,1041,510,0,0,102,101,112,19,10,70,23,33,0,300,150,5,5,736,5,1,0,0,19,200,150,40,643,353,150000,486,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,151,0,0,120,141,725,496,9700,764,0,0,0,0,0,0,0,0,10,0,0,1,36000,0,0,240,240,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,491,1,492,1,493,1,494,1,495,1,490,8,10,120,711,712,713,714,715,716,717,718,719,720,721,722,1,90,90028,50,90029,33,30,98999,99001,0,0,0,0,0,0,0,0,0,0,1500,99209,725,490,100,99440,1250,99515,0,0,0,0,0,0,5000,99493,0,0,0,0,100,100
211,Black Fiend,94,6646,71,150,10,30,80,100,1129,525,0,0,105,104,115,28,22,70,23,36,0,90,150,5,5,736,5,1,0,0,19,200,150,40,664,365,150000,504,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,151,0,0,120,141,725,496,9700,779,0,0,0,0,0,0,0,0,10,0,0,1,36000,0,0,240,240,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,491,1,492,1,493,1,494,1,495,1,490,8,8,120,711,712,713,714,715,716,717,718,719,720,721,722,1,90,90028,50,90029,33,30,98999,99001,0,0,0,0,0,0,0,0,0,0,1500,99209,725,490,100,99440,1250,99515,0,0,0,0,0,0,5000,99493,0,0,0,0,100,100
212,Zombie Admiral,81,21212,65,150,10,25,93,100,1774,1515,0,0,303,300,333,37,28,70,23,35,0,90,150,600,1200,2432,5,6,0,0,100,200,150,40,2121,1166,900000,1280,1302,0,0,0,0,0,0,0,0,0,0,2000,136,0,0,25,151,0,0,120,140,725,496,0,0,0,0,0,0,0,0,0,0,10,0,0,2,600000,600000,600000,72000,72000,72000,2400,2400,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,491,5000,492,12500,493,7500,494,5000,495,5000,490,100,150,120,711,712,713,714,715,716,717,718,719,720,721,722,1,90,90028,50,90029,33,30,98999,99001,0,0,0,0,0,0,0,0,0,0,1500,99209,725,490,100,99440,1250,99515,0,0,0,0,0,0,5000,99493,0,0,0,0,100,100
213,Blue Tower Lifter,88,6222,56,150,10,12,80,100,974,494,0,0,98,98,108,22,20,70,23,31,0,90,150,5,5,736,5,1,0,0,18,200,150,30,622,342,150000,470,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,151,0,0,120,141,725,496,0,0,0,0,0,0,0,0,0,0,0,10,0,1,36000,0,0,240,240,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,491,1,492,1,493,1,494,1,495,1,490,8,10,120,711,712,713,714,715,716,717,718,719,720,721,722,1,90,90028,50,90029,33,30,98999,99001,0,0,0,0,0,0,0,0,0,0,1500,99209,725,490,100,99440,1250,99515,0,0,0,0,0,0,5000,99493,0,0,0,0,100,100
214,Pink Assassin,91,6434,70,150,10,20,85,100,1041,510,0,0,102,101,112,19,10,70,23,33,0,300,150,5,5,736,5,1,0,0,19,200,150,40,643,353,150000,485,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,151,0,0,120,141,725,496,9700,769,0,0,0,0,0,0,0,0,0,10,0,1,36000,0,0,240,240,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,491,1,492,1,493,1,494,1,495,1,490,8,9,120,711,712,713,714,715,716,717,718,719,720,721,722,1,90,90028,50,90029,33,30,98999,99001,0,0,0,0,0,0,0,0,0,0,1500,99209,725,490,100,99440,1250,99515,0,0,0,0,0,0,5000,99493,0,0,0,0,100,100
215,Black Fiend,94,6646,71,150,10,30,80,100,1129,525,0,0,105,104,115,28,22,70,23,36,0,90,150,5,5,736,5,1,0,0,19,200,150,40,664,365,150000,501,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,151,0,0,120,141,725,496,9700,784,0,0,0,0,0,0,0,0,0,10,0,1,36000,0,0,240,240,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,491,1,492,1,493,1,494,1,495,1,490,8,8,120,711,712,713,714,715,716,717,718,719,720,721,722,1,90,90028,50,90029,33,30,98999,99001,0,0,0,0,0,0,0,0,0,0,1500,99209,725,490,100,99440,1250,99515,0,0,0,0,0,0,5000,99493,0,0,0,0,100,100
216,Zombie Admiral,81,21212,65,150,10,25,93,100,1774,1515,0,0,303,300,333,37,28,70,23,35,0,90,150,600,1200,2432,5,6,0,0,100,200,150,40,2121,1166,900000,1280,1313,0,0,0,0,0,0,0,0,0,0,2000,136,0,0,25,151,0,0,120,140,725,496,0,0,0,0,0,0,0,0,0,0,0,10,0,2,600000,600000,600000,72000,72000,72000,2400,2400,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,491,5000,492,12500,493,7500,494,5000,495,5000,490,100,150,120,711,712,713,714,715,716,717,718,719,720,721,722,1,90,90028,50,90029,33,30,98999,99001,0,0,0,0,0,0,0,0,0,0,1500,99209,725,490,100,99440,1250,99515,0,0,0,0,0,0,5000,99493,0,0,0,0,100,100
217,Iron Giant Bell,88,6222,52,300,10,20,55,100,1057,494,0,0,98,98,108,25,22,70,23,36,0,90,150,5,5,736,5,1,0,0,18,80,200,30,622,342,150000,472,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,151,0,0,120,141,725,496,0,0,0,0,0,0,0,0,0,0,0,0,10,1,36000,0,0,240,240,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,491,1,492,1,493,1,494,1,495,1,490,8,8,120,711,712,713,714,715,716,717,718,719,720,721,722,1,90,90028,50,90029,33,30,98999,99001,0,0,0,0,0,0,0,0,0,0,1500,99209,725,490,100,99440,1250,99515,0,0,0,0,0,0,5000,99493,0,0,0,0,100,100
218,Pink Assassin,91,6434,70,150,10,20,85,100,1041,510,0,0,102,101,112,19,10,70,23,33,0,300,150,5,5,736,5,1,0,0,19,200,150,40,643,353,150000,485,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,151,0,0,120,141,725,496,9700,774,0,0,0,0,0,0,0,0,0,0,10,1,36000,0,0,240,240,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,491,1,492,1,493,1,494,1,495,1,490,8,8,120,711,712,713,714,715,716,717,718,719,720,721,722,1,90,90028,50,90029,33,30,98999,99001,0,0,0,0,0,0,0,0,0,0,1500,99209,725,490,100,99440,1250,99515,0,0,0,0,0,0,5000,99493,0,0,0,0,100,100
219,Black Fiend,94,6646,71,150,10,30,80,100,1129,525,0,0,105,104,115,28,22,70,23,36,0,90,150,5,5,736,5,1,0,0,19,200,150,40,664,365,150000,503,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,151,0,0,120,141,725,496,9700,789,0,0,0,0,0,0,0,0,0,0,10,1,36000,0,0,240,240,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,491,1,492,1,493,1,494,1,495,1,490,8,8,120,711,712,713,714,715,716,717,718,719,720,721,722,1,90,90028,50,90029,33,30,98999,99001,0,0,0,0,0,0,0,0,0,0,1500,99209,725,490,100,99440,1250,99515,0,0,0,0,0,0,5000,99493,0,0,0,0,100,100
220,Zombie Admiral,81,21212,65,150,10,25,93,100,1774,1515,0,0,303,300,333,37,28,70,23,35,0,90,150,600,1200,2432,5,6,0,0,100,200,150,40,2121,1166,900000,1291,1307,0,0,0,0,0,0,0,0,0,0,2000,136,0,0,25,151,0,0,120,140,725,496,0,0,0,0,0,0,0,0,0,0,0,0,10,2,600000,600000,600000,72000,72000,72000,2400,2400,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,491,5000,492,12500,493,7500,494,5000,495,5000,490,100,150,120,711,712,713,714,715,716,717,718,719,720,721,722,1,90,90028,50,90029,33,30,98999,99001,0,0,0,0,0,0,0,0,0,0,1500,99209,725,490,100,99440,1250,99515,0,0,0,0,0,0,5000,99493,0,0,0,0,100,100
221,Pink Assassin,91,6434,70,150,10,20,85,100,1041,510,0,0,102,101,112,19,10,70,23,33,0,300,150,5,5,736,5,1,0,0,19,200,150,40,643,353,150000,483,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,151,0,0,120,141,725,496,0,0,0,0,0,0,0,0,0,0,10,0,0,1,36000,0,0,240,240,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,491,1,492,1,493,1,494,1,495,1,490,8,10,120,711,712,713,714,715,716,717,718,719,720,721,722,1,90,90028,50,90029,33,30,98999,99001,0,0,0,0,0,0,0,0,0,0,1500,99209,725,490,100,99440,1250,99515,0,0,0,0,0,0,5000,99493,0,0,0,0,100,100
222,Black Fiend,94,6646,71,150,10,30,80,100,1129,525,0,0,105,104,115,28,22,70,23,36,0,90,150,5,5,736,5,1,0,0,19,200,150,40,664,365,150000,501,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,151,0,0,120,141,725,496,0,0,0,0,0,0,0,0,0,0,10,0,0,1,36000,0,0,240,240,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,491,1,492,1,493,1,494,1,495,1,490,8,10,120,711,712,713,714,715,716,717,718,719,720,721,722,1,90,90028,50,90029,33,30,98999,99001,0,0,0,0,0,0,0,0,0,0,1500,99209,725,490,100,99440,1250,99515,0,0,0,0,0,0,5000,99493,0,0,0,0,100,100
223,Zombie General,97,6858,6,130,10,20,75,100,1074,540,0,0,108,107,118,35,15,70,23,31,0,90,150,5,5,736,5,1,0,0,20,50,130,50,685,377,150000,515,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,151,0,0,120,141,725,496,9700,781,0,0,9700,792,0,0,0,0,10,0,0,1,36000,0,0,240,240,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,491,1,492,1,493,1,494,1,495,1,490,8,8,120,711,712,713,714,715,716,717,718,719,720,721,722,1,90,90028,50,90029,33,30,98999,99001,0,0,0,0,0,0,0,0,0,0,1500,99209,725,490,100,99440,1250,99515,0,0,0,0,0,0,5000,99493,0,0,0,0,100,100
224,Golden Tower Lifter,90,42424,62,150,10,19,128,100,3829,3030,0,0,606,600,666,46,33,70,23,40,0,90,150,600,1200,4832,5,6,0,0,100,200,150,50,4242,2333,900000,2421,2466,0,0,0,0,0,0,0,0,0,0,0,0,2000,137,25,151,0,0,120,141,725,496,0,0,0,0,0,0,0,0,0,0,10,0,0,2,600000,600000,600000,120000,120000,120000,2400,2400,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,491,5000,492,12500,493,7500,494,5000,495,5000,490,100,150,120,711,712,713,714,715,716,717,718,719,720,721,722,1,90,90028,50,90029,33,30,98999,99001,0,0,0,0,0,0,0,0,0,0,1500,99209,725,490,100,99440,1250,99515,0,0,0,0,0,0,5000,99493,0,0,0,0,100,100
225,Pink Assassin,91,6434,70,150,10,20,85,100,1041,510,0,0,102,101,112,19,10,70,23,33,0,300,150,5,5,736,5,1,0,0,19,200,150,40,643,353,150000,485,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,151,0,0,120,141,725,496,0,0,0,0,0,0,0,0,0,0,0,10,0,1,36000,0,0,240,240,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,491,1,492,1,493,1,494,1,495,1,490,8,10,120,711,712,713,714,715,716,717,718,719,720,721,722,1,90,90028,50,90029,33,30,98999,99001,0,0,0,0,0,0,0,0,0,0,1500,99209,725,490,100,99440,1250,99515,0,0,0,0,0,0,5000,99493,0,0,0,0,100,100
226,Black Fiend,94,6646,71,150,10,30,80,100,1129,525,0,0,105,104,115,28,22,70,23,36,0,90,150,5,5,736,5,1,0,0,19,200,150,40,664,365,150000,508,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,151,0,0,120,141,725,496,0,0,0,0,0,0,0,0,0,0,0,10,0,1,36000,0,0,240,240,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,491,1,492,1,493,1,494,1,495,1,490,8,10,120,711,712,713,714,715,716,717,718,719,720,721,722,1,90,90028,50,90029,33,30,98999,99001,0,0,0,0,0,0,0,0,0,0,1500,99209,725,490,100,99440,1250,99515,0,0,0,0,0,0,5000,99493,0,0,0,0,100,100
227,Zombie General,97,6858,6,130,10,20,75,100,1074,540,0,0,108,107,118,35,15,70,23,31,0,90,150,5,5,736,5,1,0,0,20,50,130,50,685,377,150000,521,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,151,0,0,120,141,725,496,9700,786,0,0,9700,794,0,0,0,0,0,10,0,1,36000,0,0,240,240,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,491,1,492,1,493,1,494,1,495,1,490,8,10,120,711,712,713,714,715,716,717,718,719,720,721,722,1,90,90028,50,90029,33,30,98999,99001,0,0,0,0,0,0,0,0,0,0,1500,99209,725,490,100,99440,1250,99515,0,0,0,0,0,0,5000,99493,0,0,0,0,100,100
228,Toad Hierarch,90,42424,64,150,10,20,80,100,3266,3030,0,0,606,600,666,30,26,70,23,30,0,90,150,600,1200,4832,5,6,0,0,100,200,150,50,4242,2333,900000,2385,2430,0,0,0,0,0,0,0,0,0,0,0,0,2000,137,25,151,0,0,120,141,725,496,0,0,0,0,0,0,0,0,0,0,0,10,0,2,600000,600000,600000,120000,120000,120000,2400,2400,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,491,5000,492,12500,493,7500,494,5000,495,5000,490,100,150,120,711,712,713,714,715,716,717,718,719,720,721,722,1,90,90028,50,90029,33,30,98999,99001,0,0,0,0,0,0,0,0,0,0,1500,99209,725,490,100,99440,1250,99515,0,0,0,0,0,0,5000,99493,0,0,0,0,100,100
229,Pink Assassin,91,6434,70,150,10,20,85,100,1041,510,0,0,102,101,112,19,10,70,23,33,0,300,150,5,5,736,5,1,0,0,19,200,150,40,643,353,150000,483,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,151,0,0,120,141,725,496,0,0,0,0,0,0,0,0,0,0,0,0,10,1,36000,0,0,240,240,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,491,1,492,1,493,1,494,1,495,1,490,8,9,120,711,712,713,714,715,716,717,718,719,720,721,722,1,90,90028,50,90029,33,30,98999,99001,0,0,0,0,0,0,0,0,0,0,1500,99209,725,490,100,99440,1250,99515,0,0,0,0,0,0,5000,99493,0,0,0,0,100,100
230,Black Fiend,94,6646,71,150,10,30,80,100,1129,525,0,0,105,104,115,28,22,70,23,36,0,90,150,5,5,736,5,1,0,0,19,200,150,40,664,365,150000,503,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,151,0,0,120,141,725,496,0,0,0,0,0,0,0,0,0,0,0,0,10,1,36000,0,0,240,240,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,491,1,492,1,493,1,494,1,495,1,490,8,8,120,711,712,713,714,715,716,717,718,719,720,721,722,1,90,90028,50,90029,33,30,98999,99001,0,0,0,0,0,0,0,0,0,0,1500,99209,725,490,100,99440,1250,99515,0,0,0,0,0,0,5000,99493,0,0,0,0,100,100
231,Zombie General,97,6858,6,130,10,20,75,100,1074,540,0,0,108,107,118,35,15,70,23,31,0,90,150,5,5,736,5,1,0,0,20,50,130,50,685,377,150000,517,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,151,0,0,120,141,725,496,9700,791,0,0,9700,796,0,0,0,0,0,0,10,1,36000,0,0,240,240,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,491,1,492,1,493,1,494,1,495,1,490,8,8,120,711,712,713,714,715,716,717,718,719,720,721,722,1,90,90028,50,90029,33,30,98999,99001,0,0,0,0,0,0,0,0,0,0,1500,99209,725,490,100,99440,1250,99515,0,0,0,0,0,0,5000,99493,0,0,0,0,100,100
